timestamp;Volumetic_water_content;Soil_temperature;Electrical_conductivity
 2023-07-26 16:22:51; 0.284; 13.200; 79.000
 2023-07-26 16:32:55; 0.284; 13.200; 79.000
 2023-07-26 16:42:54; 0.284; 13.200; 78.000
 2023-07-26 16:52:53; 0.284; 13.200; 78.000
 2023-07-26 17:02:54; 0.284; 13.200; 79.000
 2023-07-26 17:12:57; 0.284; 13.200; 79.000
 2023-07-26 17:22:50; 0.284; 13.200; 79.000
 2023-07-26 17:32:50; 0.284; 13.200; 79.000
 2023-07-26 17:42:56; 0.284; 13.200; 79.000
 2023-07-26 17:52:53; 0.284; 13.200; 79.000
 2023-07-26 18:12:50; 0.284; 13.300; 79.000
 2023-07-26 18:22:57; 0.284; 13.300; 79.000
 2023-07-26 18:42:53; 0.284; 13.300; 79.000
 2023-07-26 18:52:52; 0.284; 13.300; 79.000
 2023-07-26 19:02:51; 0.284; 13.300; 79.000
 2023-07-26 19:12:52; 0.284; 13.300; 79.000
 2023-07-26 19:22:52; 0.284; 13.300; 79.000
 2023-07-26 19:32:57; 0.284; 13.300; 79.000
 2023-07-26 19:42:54; 0.284; 13.300; 79.000
 2023-07-26 19:52:53; 0.284; 13.300; 79.000
 2023-07-26 20:02:55; 0.284; 13.300; 79.000
 2023-07-26 20:22:54; 0.284; 13.400; 80.000
 2023-07-26 20:32:53; 0.284; 13.400; 79.000
 2023-07-26 20:42:50; 0.284; 13.400; 79.000
 2023-07-26 20:52:54; 0.284; 13.400; 79.000
 2023-07-26 21:02:56; 0.284; 13.400; 79.000
 2023-07-26 21:12:57; 0.284; 13.400; 79.000
 2023-07-26 21:22:54; 0.284; 13.400; 79.000
 2023-07-26 21:32:56; 0.283; 13.400; 79.000
 2023-07-26 21:42:49; 0.284; 13.400; 79.000
 2023-07-26 22:02:52; 0.284; 13.400; 79.000
 2023-07-26 22:12:53; 0.284; 13.400; 79.000
 2023-07-26 22:22:54; 0.284; 13.400; 79.000
 2023-07-26 22:32:54; 0.284; 13.400; 80.000
 2023-07-26 22:42:53; 0.284; 13.400; 79.000
 2023-07-26 22:52:55; 0.284; 13.400; 80.000
 2023-07-26 23:12:53; 0.284; 13.400; 79.000
 2023-07-26 23:22:52; 0.284; 13.400; 80.000
 2023-07-26 23:32:52; 0.284; 13.400; 80.000
 2023-07-26 23:42:49; 0.283; 13.400; 79.000
 2023-07-26 23:52:56; 0.284; 13.400; 79.000
 2023-07-27 00:02:57; 0.284; 13.400; 80.000
 2023-07-27 00:12:55; 0.284; 13.400; 80.000
 2023-07-27 00:22:50; 0.284; 13.400; 80.000
 2023-07-27 00:32:53; 0.284; 13.400; 79.000
 2023-07-27 00:52:52; 0.284; 13.400; 79.000
 2023-07-27 01:02:57; 0.284; 13.400; 79.000
 2023-07-27 01:12:50; 0.284; 13.400; 80.000
 2023-07-27 01:22:53; 0.284; 13.400; 79.000
 2023-07-27 01:32:51; 0.284; 13.400; 79.000
 2023-07-27 01:42:52; 0.284; 13.400; 79.000
 2023-07-27 01:52:57; 0.284; 13.400; 79.000
 2023-07-27 02:02:51; 0.284; 13.400; 80.000
 2023-07-27 02:12:50; 0.283; 13.400; 79.000
 2023-07-27 02:22:49; 0.284; 13.400; 80.000
 2023-07-27 02:32:55; 0.284; 13.400; 80.000
 2023-07-27 02:42:55; 0.284; 13.400; 80.000
 2023-07-27 02:52:56; 0.284; 13.400; 80.000
 2023-07-27 03:02:56; 0.283; 13.400; 80.000
 2023-07-27 03:12:50; 0.284; 13.400; 80.000
 2023-07-27 03:22:53; 0.284; 13.400; 80.000
 2023-07-27 03:32:56; 0.284; 13.400; 80.000
 2023-07-27 03:42:50; 0.284; 13.400; 79.000
 2023-07-27 03:52:52; 0.284; 13.400; 80.000
 2023-07-27 04:02:50; 0.284; 13.400; 80.000
 2023-07-27 04:12:53; 0.284; 13.400; 80.000
 2023-07-27 04:22:52; 0.284; 13.400; 80.000
 2023-07-27 04:32:56; 0.284; 13.300; 80.000
 2023-07-27 04:42:54; 0.284; 13.300; 81.000
 2023-07-27 04:52:53; 0.284; 13.300; 80.000
 2023-07-27 05:02:52; 0.284; 13.300; 80.000
 2023-07-27 05:12:49; 0.284; 13.300; 80.000
 2023-07-27 05:22:55; 0.284; 13.300; 80.000
 2023-07-27 05:32:51; 0.283; 13.300; 80.000
 2023-07-27 05:42:55; 0.284; 13.300; 80.000
 2023-07-27 05:52:55; 0.283; 13.300; 80.000
 2023-07-27 06:02:51; 0.283; 13.300; 80.000
 2023-07-27 06:12:55; 0.284; 13.300; 81.000
 2023-07-27 06:22:52; 0.284; 13.300; 80.000
 2023-07-27 06:32:50; 0.284; 13.200; 80.000
 2023-07-27 06:42:52; 0.284; 13.200; 80.000
 2023-07-27 06:52:50; 0.284; 13.200; 80.000
 2023-07-27 07:02:49; 0.283; 13.200; 80.000
 2023-07-27 07:12:52; 0.284; 13.200; 80.000
 2023-07-27 07:22:53; 0.284; 13.200; 80.000
 2023-07-27 07:32:52; 0.283; 13.200; 80.000
 2023-07-27 07:42:53; 0.283; 13.200; 81.000
 2023-07-27 07:52:50; 0.283; 13.200; 80.000
 2023-07-27 08:02:51; 0.284; 13.200; 81.000
 2023-07-27 08:12:55; 0.283; 13.200; 80.000
 2023-07-27 08:22:52; 0.283; 13.200; 80.000
 2023-07-27 08:32:53; 0.284; 13.200; 80.000
 2023-07-27 08:42:52; 0.283; 13.200; 81.000
 2023-07-27 08:52:50; 0.284; 13.200; 80.000
 2023-07-27 09:02:49; 0.284; 13.100; 81.000
 2023-07-27 09:12:53; 0.283; 13.100; 80.000
 2023-07-27 09:22:51; 0.284; 13.100; 81.000
 2023-07-27 09:32:56; 0.283; 13.100; 81.000
 2023-07-27 09:42:53; 0.284; 13.100; 81.000
 2023-07-27 09:52:56; 0.284; 13.100; 80.000
 2023-07-27 10:02:54; 0.284; 13.100; 81.000
 2023-07-27 10:12:53; 0.283; 13.100; 81.000
 2023-07-27 10:22:56; 0.283; 13.100; 80.000
 2023-07-27 10:32:49; 0.283; 13.100; 81.000
 2023-07-27 10:42:56; 0.283; 13.100; 80.000
 2023-07-27 10:52:48; 0.283; 13.100; 81.000
 2023-07-27 11:02:55; 0.283; 13.100; 81.000
 2023-07-27 11:12:55; 0.283; 13.100; 81.000
 2023-07-27 11:32:53; 0.283; 13.100; 81.000
 2023-07-27 11:42:55; 0.283; 13.100; 81.000
 2023-07-27 12:02:51; 0.283; 13.100; 81.000
 2023-07-27 12:12:51; 0.283; 13.100; 81.000
 2023-07-27 12:22:51; 0.283; 13.100; 81.000
 2023-07-27 12:32:53; 0.283; 13.100; 81.000
 2023-07-27 12:42:52; 0.284; 13.100; 81.000
 2023-07-27 12:52:53; 0.283; 13.100; 81.000
 2023-07-27 13:02:48; 0.283; 13.100; 81.000
 2023-07-27 13:12:54; 0.283; 13.100; 81.000
 2023-07-27 13:22:54; 0.283; 13.100; 81.000
 2023-07-27 13:32:50; 0.283; 13.100; 81.000
 2023-07-27 13:42:54; 0.283; 13.100; 81.000
 2023-07-27 13:52:50; 0.283; 13.100; 81.000
 2023-07-27 14:02:51; 0.283; 13.100; 81.000
 2023-07-27 14:12:55; 0.283; 13.100; 81.000
 2023-07-27 14:22:48; 0.283; 13.100; 81.000
 2023-07-27 14:32:51; 0.283; 13.100; 81.000
 2023-07-27 14:42:56; 0.283; 13.100; 81.000
 2023-07-27 14:52:50; 0.283; 13.200; 81.000
 2023-07-27 15:02:49; 0.283; 13.200; 81.000
 2023-07-27 15:12:48; 0.283; 13.200; 81.000
 2023-07-27 15:22:54; 0.283; 13.200; 81.000
 2023-07-27 15:42:55; 0.283; 13.200; 81.000
 2023-07-27 15:52:55; 0.283; 13.200; 81.000
 2023-07-27 16:02:49; 0.283; 13.200; 81.000
 2023-07-27 16:12:55; 0.283; 13.200; 81.000
 2023-07-27 16:22:49; 0.283; 13.200; 81.000
 2023-07-27 16:42:52; 0.283; 13.200; 81.000
 2023-07-27 16:52:49; 0.283; 13.200; 81.000
 2023-07-27 17:02:48; 0.283; 13.200; 81.000
 2023-07-27 17:12:55; 0.283; 13.200; 81.000
 2023-07-27 17:22:55; 0.283; 13.200; 82.000
 2023-07-27 17:32:53; 0.283; 13.200; 82.000
 2023-07-27 17:42:48; 0.283; 13.300; 82.000
 2023-07-27 17:52:55; 0.283; 13.300; 82.000
 2023-07-27 18:02:49; 0.283; 13.300; 82.000
 2023-07-27 18:12:55; 0.283; 13.300; 82.000
 2023-07-27 18:22:53; 0.283; 13.300; 81.000
 2023-07-27 18:32:52; 0.283; 13.300; 81.000
 2023-07-27 18:42:51; 0.283; 13.300; 81.000
 2023-07-27 18:52:48; 0.283; 13.300; 81.000
 2023-07-27 19:02:54; 0.283; 13.300; 81.000
 2023-07-27 19:12:52; 0.283; 13.300; 81.000
 2023-07-27 19:22:53; 0.283; 13.300; 81.000
 2023-07-27 19:32:49; 0.282; 13.300; 81.000
 2023-07-27 19:42:53; 0.283; 13.300; 81.000
 2023-07-27 19:52:51; 0.283; 13.400; 81.000
 2023-07-27 20:02:49; 0.283; 13.400; 81.000
 2023-07-27 20:12:49; 0.283; 13.400; 81.000
 2023-07-27 20:22:55; 0.283; 13.400; 81.000
 2023-07-27 20:32:53; 0.283; 13.400; 81.000
 2023-07-27 20:42:48; 0.283; 13.400; 81.000
 2023-07-27 20:52:51; 0.283; 13.400; 82.000
 2023-07-27 21:12:56; 0.283; 13.400; 82.000
 2023-07-27 21:22:53; 0.283; 13.400; 82.000
 2023-07-27 21:42:48; 0.283; 13.400; 81.000
 2023-07-27 21:52:55; 0.283; 13.400; 82.000
 2023-07-27 22:02:48; 0.283; 13.400; 81.000
 2023-07-27 22:12:50; 0.283; 13.400; 82.000
 2023-07-27 22:22:55; 0.283; 13.400; 81.000
 2023-07-27 22:32:48; 0.283; 13.400; 82.000
 2023-07-27 22:42:49; 0.283; 13.400; 82.000
 2023-07-27 22:52:54; 0.283; 13.400; 82.000
 2023-07-27 23:02:50; 0.283; 13.400; 82.000
 2023-07-27 23:12:55; 0.283; 13.400; 82.000
 2023-07-27 23:22:52; 0.283; 13.400; 82.000
 2023-07-27 23:32:54; 0.283; 13.500; 82.000
 2023-07-27 23:42:54; 0.283; 13.500; 82.000
 2023-07-27 23:52:51; 0.283; 13.500; 82.000
 2023-07-28 00:02:49; 0.283; 13.500; 82.000
 2023-07-28 00:12:52; 0.283; 13.500; 82.000
 2023-07-28 00:22:55; 0.283; 13.500; 82.000
 2023-07-28 00:32:53; 0.283; 13.500; 82.000
 2023-07-28 00:42:49; 0.283; 13.500; 82.000
 2023-07-28 00:52:52; 0.283; 13.500; 82.000
 2023-07-28 01:02:55; 0.283; 13.500; 82.000
 2023-07-28 01:12:48; 0.283; 13.500; 82.000
 2023-07-28 01:22:51; 0.283; 13.500; 82.000
 2023-07-28 01:32:48; 0.283; 13.500; 82.000
 2023-07-28 01:42:55; 0.283; 13.500; 82.000
 2023-07-28 01:52:52; 0.283; 13.500; 82.000
 2023-07-28 02:02:51; 0.283; 13.500; 82.000
 2023-07-28 02:22:53; 0.283; 13.500; 82.000
 2023-07-28 02:32:52; 0.283; 13.500; 82.000
 2023-07-28 02:42:47; 0.283; 13.500; 82.000
 2023-07-28 02:52:53; 0.283; 13.500; 82.000
 2023-07-28 03:02:49; 0.283; 13.500; 82.000
 2023-07-28 03:12:49; 0.283; 13.500; 82.000
 2023-07-28 03:32:50; 0.283; 13.500; 82.000
 2023-07-28 03:42:54; 0.283; 13.500; 82.000
 2023-07-28 03:52:51; 0.283; 13.400; 82.000
 2023-07-28 04:02:53; 0.283; 13.400; 82.000
 2023-07-28 04:12:54; 0.283; 13.400; 82.000
 2023-07-28 04:22:51; 0.283; 13.400; 82.000
 2023-07-28 04:32:48; 0.283; 13.400; 82.000
 2023-07-28 04:42:51; 0.283; 13.400; 82.000
 2023-07-28 04:52:54; 0.283; 13.400; 82.000
 2023-07-28 05:02:55; 0.283; 13.400; 82.000
 2023-07-28 05:12:53; 0.283; 13.400; 82.000
 2023-07-28 05:22:52; 0.283; 13.400; 82.000
 2023-07-28 05:32:54; 0.283; 13.400; 82.000
 2023-07-28 05:42:48; 0.283; 13.400; 82.000
 2023-07-28 05:52:54; 0.283; 13.400; 82.000
 2023-07-28 06:02:48; 0.283; 13.400; 82.000
 2023-07-28 06:12:54; 0.283; 13.400; 82.000
 2023-07-28 06:22:52; 0.283; 13.400; 82.000
 2023-07-28 06:32:55; 0.283; 13.400; 82.000
 2023-07-28 06:42:53; 0.283; 13.400; 82.000
 2023-07-28 06:52:52; 0.283; 13.400; 82.000
 2023-07-28 07:02:51; 0.283; 13.400; 82.000
 2023-07-28 07:12:53; 0.283; 13.400; 82.000
 2023-07-28 07:22:49; 0.283; 13.400; 82.000
 2023-07-28 07:32:50; 0.283; 13.400; 82.000
 2023-07-28 07:42:48; 0.283; 13.400; 82.000
 2023-07-28 08:02:52; 0.283; 13.400; 82.000
 2023-07-28 08:22:50; 0.283; 13.400; 82.000
 2023-07-28 08:32:47; 0.283; 13.400; 82.000
 2023-07-28 08:42:53; 0.283; 13.400; 82.000
 2023-07-28 08:52:53; 0.283; 13.400; 82.000
 2023-07-28 09:02:53; 0.283; 13.400; 82.000
 2023-07-28 09:12:54; 0.283; 13.400; 82.000
 2023-07-28 09:22:47; 0.283; 13.400; 82.000
 2023-07-28 09:32:53; 0.283; 13.300; 82.000
 2023-07-28 09:42:49; 0.283; 13.300; 82.000
 2023-07-28 09:52:50; 0.282; 13.300; 82.000
 2023-07-28 10:02:51; 0.283; 13.300; 82.000
 2023-07-28 10:12:53; 0.283; 13.300; 82.000
 2023-07-28 10:22:53; 0.282; 13.300; 82.000
 2023-07-28 10:32:54; 0.283; 13.300; 82.000
 2023-07-28 10:42:50; 0.283; 13.300; 82.000
 2023-07-28 10:52:48; 0.283; 13.300; 82.000
 2023-07-28 11:02:51; 0.282; 13.300; 82.000
 2023-07-28 11:12:54; 0.283; 13.300; 82.000
 2023-07-28 11:22:51; 0.283; 13.300; 82.000
 2023-07-28 11:32:49; 0.283; 13.300; 82.000
 2023-07-28 11:42:50; 0.283; 13.300; 82.000
 2023-07-28 11:52:49; 0.282; 13.300; 82.000
 2023-07-28 12:02:52; 0.283; 13.300; 82.000
 2023-07-28 12:12:48; 0.283; 13.300; 83.000
 2023-07-28 12:22:47; 0.283; 13.300; 83.000
 2023-07-28 12:32:50; 0.283; 13.300; 83.000
 2023-07-28 12:42:47; 0.282; 13.300; 83.000
 2023-07-28 12:52:50; 0.283; 13.300; 82.000
 2023-07-28 13:02:52; 0.283; 13.300; 82.000
 2023-07-28 13:12:48; 0.283; 13.400; 83.000
 2023-07-28 13:22:47; 0.283; 13.400; 83.000
 2023-07-28 13:32:50; 0.283; 13.400; 82.000
 2023-07-28 13:42:48; 0.282; 13.400; 83.000
 2023-07-28 13:52:48; 0.283; 13.400; 83.000
 2023-07-28 14:12:48; 0.283; 13.400; 83.000
 2023-07-28 14:22:47; 0.283; 13.400; 83.000
 2023-07-28 14:32:50; 0.283; 13.400; 83.000
 2023-07-28 14:42:51; 0.283; 13.400; 82.000
 2023-07-28 14:52:50; 0.283; 13.400; 82.000
 2023-07-28 15:02:52; 0.283; 13.400; 83.000
 2023-07-28 15:12:48; 0.283; 13.400; 82.000
 2023-07-28 15:22:51; 0.283; 13.400; 83.000
 2023-07-28 15:32:50; 0.282; 13.400; 82.000
 2023-07-28 15:52:48; 0.282; 13.400; 83.000
 2023-07-28 16:12:48; 0.282; 13.400; 83.000
 2023-07-28 16:22:47; 0.283; 13.400; 82.000
 2023-07-28 16:32:47; 0.283; 13.400; 82.000
 2023-07-28 16:42:53; 0.283; 13.400; 83.000
 2023-07-28 16:52:54; 0.282; 13.500; 83.000
 2023-07-28 17:02:52; 0.283; 13.500; 82.000
 2023-07-28 17:12:47; 0.283; 13.500; 82.000
 2023-07-28 17:22:50; 0.283; 13.500; 82.000
 2023-07-28 17:32:53; 0.283; 13.500; 82.000
 2023-07-28 17:42:50; 0.282; 13.500; 83.000
 2023-07-28 17:52:52; 0.282; 13.500; 83.000
 2023-07-28 18:02:52; 0.283; 13.500; 83.000
 2023-07-28 18:12:51; 0.283; 13.500; 83.000
 2023-07-28 18:22:46; 0.282; 13.500; 83.000
 2023-07-28 18:32:53; 0.283; 13.500; 83.000
 2023-07-28 18:42:50; 0.283; 13.500; 83.000
 2023-07-28 18:52:48; 0.283; 13.500; 83.000
 2023-07-28 19:02:47; 0.283; 13.500; 83.000
 2023-07-28 19:12:50; 0.283; 13.500; 83.000
 2023-07-28 19:22:48; 0.283; 13.500; 83.000
 2023-07-28 19:32:52; 0.283; 13.600; 83.000
 2023-07-28 19:42:52; 0.283; 13.600; 83.000
 2023-07-28 19:52:49; 0.283; 13.600; 83.000
 2023-07-28 20:02:54; 0.283; 13.600; 83.000
 2023-07-28 20:12:47; 0.283; 13.600; 83.000
 2023-07-28 20:22:50; 0.283; 13.600; 83.000
 2023-07-28 20:32:49; 0.282; 13.600; 83.000
 2023-07-28 20:42:49; 0.282; 13.600; 83.000
 2023-07-28 20:52:50; 0.282; 13.600; 83.000
 2023-07-28 21:02:52; 0.283; 13.600; 83.000
 2023-07-28 21:12:53; 0.283; 13.600; 83.000
 2023-07-28 21:22:53; 0.283; 13.600; 83.000
 2023-07-28 21:32:46; 0.282; 13.600; 83.000
 2023-07-28 21:42:52; 0.283; 13.600; 83.000
 2023-07-28 21:52:49; 0.282; 13.600; 83.000
 2023-07-28 22:02:49; 0.282; 13.600; 83.000
 2023-07-28 22:12:51; 0.282; 13.600; 83.000
 2023-07-28 22:22:51; 0.282; 13.600; 83.000
 2023-07-28 22:32:50; 0.283; 13.600; 83.000
 2023-07-28 22:42:52; 0.283; 13.600; 83.000
 2023-07-28 22:52:51; 0.283; 13.600; 83.000
 2023-07-28 23:02:51; 0.283; 13.600; 83.000
 2023-07-28 23:12:46; 0.283; 13.600; 83.000
 2023-07-28 23:22:53; 0.283; 13.600; 84.000
 2023-07-28 23:32:46; 0.283; 13.600; 83.000
 2023-07-28 23:42:53; 0.282; 13.600; 83.000
 2023-07-28 23:52:54; 0.282; 13.600; 84.000
 2023-07-29 00:02:47; 0.283; 13.600; 83.000
 2023-07-29 00:12:47; 0.283; 13.600; 84.000
 2023-07-29 00:22:50; 0.283; 13.600; 84.000
 2023-07-29 00:32:52; 0.283; 13.600; 84.000
 2023-07-29 00:42:53; 0.283; 13.600; 84.000
 2023-07-29 00:52:53; 0.283; 13.600; 84.000
 2023-07-29 01:02:47; 0.283; 13.600; 84.000
 2023-07-29 01:12:51; 0.283; 13.600; 83.000
 2023-07-29 01:22:53; 0.283; 13.600; 84.000
 2023-07-29 01:32:47; 0.283; 13.600; 84.000
 2023-07-29 01:42:46; 0.283; 13.600; 84.000
 2023-07-29 01:52:52; 0.283; 13.600; 84.000
 2023-07-29 02:02:48; 0.284; 13.600; 84.000
 2023-07-29 02:12:54; 0.284; 13.600; 84.000
 2023-07-29 02:22:51; 0.283; 13.600; 84.000
 2023-07-29 02:32:51; 0.283; 13.600; 84.000
 2023-07-29 02:42:46; 0.283; 13.600; 84.000
 2023-07-29 02:52:53; 0.283; 13.600; 85.000
 2023-07-29 03:02:46; 0.283; 13.600; 84.000
 2023-07-29 03:12:52; 0.283; 13.600; 85.000
 2023-07-29 03:22:52; 0.283; 13.600; 85.000
 2023-07-29 03:32:48; 0.283; 13.600; 85.000
 2023-07-29 03:42:53; 0.284; 13.600; 85.000
 2023-07-29 04:02:53; 0.283; 13.600; 85.000
 2023-07-29 04:12:50; 0.283; 13.600; 85.000
 2023-07-29 04:22:53; 0.283; 13.600; 85.000
 2023-07-29 04:32:51; 0.283; 13.600; 85.000
 2023-07-29 04:42:50; 0.283; 13.600; 86.000
 2023-07-29 04:52:53; 0.283; 13.600; 86.000
 2023-07-29 05:02:47; 0.283; 13.600; 85.000
 2023-07-29 05:12:49; 0.283; 13.600; 86.000
 2023-07-29 05:22:52; 0.284; 13.600; 86.000
 2023-07-29 05:32:48; 0.284; 13.600; 86.000
 2023-07-29 05:42:53; 0.284; 13.600; 86.000
 2023-07-29 05:52:47; 0.284; 13.600; 86.000
 2023-07-29 06:02:50; 0.284; 13.600; 86.000
 2023-07-29 06:12:49; 0.284; 13.600; 87.000
 2023-07-29 06:22:45; 0.284; 13.600; 87.000
 2023-07-29 06:32:48; 0.283; 13.600; 87.000
 2023-07-29 06:42:48; 0.284; 13.600; 87.000
 2023-07-29 06:52:52; 0.284; 13.600; 88.000
 2023-07-29 07:02:49; 0.284; 13.600; 88.000
 2023-07-29 07:12:47; 0.284; 13.600; 88.000
 2023-07-29 07:22:51; 0.284; 13.600; 88.000
 2023-07-29 07:32:48; 0.284; 13.600; 88.000
 2023-07-29 07:42:49; 0.284; 13.600; 88.000
 2023-07-29 07:52:51; 0.284; 13.600; 89.000
 2023-07-29 08:02:50; 0.284; 13.600; 89.000
 2023-07-29 08:12:49; 0.284; 13.600; 89.000
 2023-07-29 08:22:50; 0.284; 13.600; 89.000
 2023-07-29 08:32:53; 0.284; 13.600; 89.000
 2023-07-29 08:42:46; 0.283; 13.600; 90.000
 2023-07-29 08:52:48; 0.284; 13.600; 90.000
 2023-07-29 09:02:45; 0.284; 13.600; 90.000
 2023-07-29 09:12:51; 0.284; 13.600; 90.000
 2023-07-29 09:22:52; 0.283; 13.600; 90.000
 2023-07-29 09:32:53; 0.283; 13.600; 90.000
 2023-07-29 09:52:50; 0.284; 13.600; 90.000
 2023-07-29 10:02:49; 0.284; 13.600; 90.000
 2023-07-29 10:12:51; 0.284; 13.600; 91.000
 2023-07-29 10:22:47; 0.283; 13.600; 91.000
 2023-07-29 10:32:47; 0.283; 13.600; 91.000
 2023-07-29 10:42:47; 0.284; 13.600; 91.000
 2023-07-29 10:52:47; 0.283; 13.600; 91.000
 2023-07-29 11:02:52; 0.283; 13.600; 91.000
 2023-07-29 11:12:53; 0.284; 13.600; 92.000
 2023-07-29 11:22:50; 0.283; 13.600; 92.000
 2023-07-29 11:32:45; 0.283; 13.600; 92.000
 2023-07-29 11:42:51; 0.283; 13.600; 92.000
 2023-07-29 11:52:47; 0.283; 13.600; 92.000
 2023-07-29 12:02:48; 0.283; 13.600; 93.000
 2023-07-29 12:12:52; 0.283; 13.600; 93.000
 2023-07-29 12:22:45; 0.283; 13.600; 92.000
 2023-07-29 12:32:47; 0.283; 13.600; 93.000
 2023-07-29 12:42:52; 0.283; 13.600; 93.000
 2023-07-29 12:52:46; 0.283; 13.600; 93.000
 2023-07-29 13:02:49; 0.283; 13.600; 93.000
 2023-07-29 13:12:51; 0.283; 13.600; 94.000
 2023-07-29 13:22:50; 0.283; 13.600; 94.000
 2023-07-29 13:32:45; 0.283; 13.600; 93.000
 2023-07-29 13:42:47; 0.283; 13.600; 94.000
 2023-07-29 13:52:48; 0.283; 13.600; 94.000
 2023-07-29 14:02:46; 0.283; 13.600; 94.000
 2023-07-29 14:22:50; 0.283; 13.600; 94.000
 2023-07-29 14:32:46; 0.283; 13.600; 95.000
 2023-07-29 14:42:48; 0.283; 13.600; 95.000
 2023-07-29 14:52:51; 0.283; 13.600; 95.000
 2023-07-29 15:02:50; 0.283; 13.600; 94.000
 2023-07-29 15:12:46; 0.283; 13.600; 95.000
 2023-07-29 15:22:45; 0.283; 13.600; 95.000
 2023-07-29 15:32:51; 0.283; 13.600; 95.000
 2023-07-29 15:42:47; 0.283; 13.600; 95.000
 2023-07-29 15:52:52; 0.283; 13.600; 96.000
 2023-07-29 16:02:49; 0.283; 13.600; 96.000
 2023-07-29 16:12:52; 0.283; 13.600; 96.000
 2023-07-29 16:22:50; 0.283; 13.600; 95.000
 2023-07-29 16:32:50; 0.283; 13.600; 96.000
 2023-07-29 16:42:50; 0.283; 13.600; 96.000
 2023-07-29 16:52:50; 0.283; 13.700; 96.000
 2023-07-29 17:02:49; 0.283; 13.700; 96.000
 2023-07-29 17:12:51; 0.283; 13.700; 96.000
 2023-07-29 17:22:48; 0.283; 13.700; 96.000
 2023-07-29 17:32:45; 0.282; 13.700; 97.000
 2023-07-29 17:42:52; 0.282; 13.700; 97.000
 2023-07-29 17:52:45; 0.282; 13.700; 96.000
 2023-07-29 18:02:48; 0.282; 13.700; 96.000
 2023-07-29 18:12:49; 0.282; 13.700; 96.000
 2023-07-29 18:22:51; 0.283; 13.700; 97.000
 2023-07-29 18:32:51; 0.282; 13.700; 97.000
 2023-07-29 18:42:50; 0.283; 13.700; 97.000
 2023-07-29 18:52:47; 0.282; 13.700; 97.000
 2023-07-29 19:02:47; 0.282; 13.700; 97.000
 2023-07-29 19:12:47; 0.282; 13.700; 98.000
 2023-07-29 19:22:45; 0.283; 13.700; 98.000
 2023-07-29 19:32:47; 0.282; 13.700; 98.000
 2023-07-29 19:42:52; 0.283; 13.700; 98.000
 2023-07-29 19:52:50; 0.283; 13.700; 98.000
 2023-07-29 20:02:46; 0.282; 13.700; 98.000
 2023-07-29 20:12:46; 0.283; 13.700; 98.000
 2023-07-29 20:22:50; 0.282; 13.700; 98.000
 2023-07-29 20:32:49; 0.282; 13.700; 98.000
 2023-07-29 20:42:47; 0.283; 13.700; 99.000
 2023-07-29 20:52:49; 0.283; 13.700; 99.000
 2023-07-29 21:02:51; 0.283; 13.700; 99.000
 2023-07-29 21:12:48; 0.282; 13.700; 99.000
 2023-07-29 21:22:50; 0.282; 13.700; 99.000
 2023-07-29 21:32:49; 0.282; 13.700; 99.000
 2023-07-29 21:42:51; 0.282; 13.700; 99.000
 2023-07-29 21:52:48; 0.282; 13.700; 99.000
 2023-07-29 22:02:51; 0.282; 13.700; 99.000
 2023-07-29 22:12:48; 0.282; 13.700; 99.000
 2023-07-29 22:22:45; 0.282; 13.700; 99.000
 2023-07-29 22:32:48; 0.282; 13.700; 100.000
 2023-07-29 22:42:50; 0.282; 13.700; 100.000
 2023-07-29 22:52:50; 0.282; 13.700; 100.000
 2023-07-29 23:02:50; 0.282; 13.700; 100.000
 2023-07-29 23:12:47; 0.282; 13.700; 100.000
 2023-07-29 23:22:47; 0.282; 13.700; 100.000
 2023-07-29 23:32:47; 0.282; 13.700; 100.000
 2023-07-29 23:42:45; 0.282; 13.700; 100.000
 2023-07-29 23:52:47; 0.282; 13.700; 100.000
 2023-07-30 00:02:51; 0.282; 13.700; 100.000
 2023-07-30 00:12:49; 0.282; 13.700; 100.000
 2023-07-30 00:22:48; 0.282; 13.700; 100.000
 2023-07-30 00:32:50; 0.282; 13.700; 101.000
 2023-07-30 00:42:49; 0.282; 13.700; 100.000
 2023-07-30 00:52:49; 0.282; 13.700; 100.000
 2023-07-30 01:02:47; 0.282; 13.700; 101.000
 2023-07-30 01:12:44; 0.282; 13.700; 100.000
 2023-07-30 01:22:51; 0.282; 13.700; 101.000
 2023-07-30 01:32:47; 0.282; 13.700; 101.000
 2023-07-30 01:42:49; 0.282; 13.700; 101.000
 2023-07-30 01:52:45; 0.282; 13.700; 100.000
 2023-07-30 02:02:51; 0.282; 13.700; 101.000
 2023-07-30 02:12:48; 0.282; 13.700; 101.000
 2023-07-30 02:22:50; 0.282; 13.700; 101.000
 2023-07-30 02:32:51; 0.282; 13.700; 101.000
 2023-07-30 02:42:47; 0.282; 13.700; 101.000
 2023-07-30 02:52:45; 0.282; 13.700; 101.000
 2023-07-30 03:02:48; 0.282; 13.700; 101.000
 2023-07-30 03:12:51; 0.282; 13.700; 101.000
 2023-07-30 03:22:49; 0.281; 13.700; 102.000
 2023-07-30 03:32:48; 0.282; 13.700; 102.000
 2023-07-30 03:42:45; 0.281; 13.700; 101.000
 2023-07-30 03:52:49; 0.282; 13.700; 102.000
 2023-07-30 04:02:48; 0.282; 13.700; 102.000
